sender,receiver,amount,ip,timestamp,status,isFraud
user9,9167979602,42243,142.83.162.240,2026-02-17 20:28:32,success,0
user34,9784393120,48347,169.96.123.107,2026-01-05 06:22:16,fraud,1
user34,7459218907,48501,45.41.11.5,2026-01-14 18:52:20,fraud,1
user40,9059622656,18922,248.47.94.131,2026-01-28 00:19:29,fraud,1
user30,7496942233,24636,233.33.139.97,2026-02-07 16:23:10,fraud,1
user49,6986852073,4215,93.104.50.43,2026-03-08 22:21:43,success,0
user35,9872895115,17794,30.155.249.80,2026-02-10 13:24:55,success,0
user22,8362994304,16726,75.185.229.160,2026-03-02 20:28:58,success,0
user24,9120565972,33029,150.40.25.31,2026-01-12 03:01:06,success,0
user39,8138862719,46933,241.20.67.108,2026-03-13 18:23:36,fraud,1
user33,9937972912,48884,147.102.100.98,2026-02-06 02:55:34,success,0
user9,8495441068,10004,238.218.72.108,2026-03-18 16:32:14,success,0
user38,8607991414,19044,77.245.216.154,2026-01-09 01:21:52,success,0
user15,9585893523,18851,210.174.239.13,2026-03-11 18:01:00,fraud,1
user20,6381673412,38935,155.140.41.213,2026-01-02 11:19:08,fraud,1
user43,6863816456,41830,236.114.110.44,2026-01-05 18:40:50,success,0
user4,9297003709,45602,249.4.237.143,2026-01-20 07:00:04,fraud,1
user10,9695582025,5408,154.122.179.201,2026-03-13 02:44:57,success,0
user23,9800361233,43124,156.48.152.156,2026-03-04 09:12:45,success,0
user16,6069838461,24803,4.124.136.54,2026-03-18 10:25:46,success,0
user13,6777869380,18029,93.254.3.123,2026-01-02 10:56:20,fraud,1
user11,8247187976,4925,235.26.96.139,2026-01-11 22:05:44,success,0
user14,7082341205,25493,158.14.2.85,2026-01-04 17:23:42,success,0
user15,7731643084,23569,49.82.162.9,2026-02-25 07:55:56,fraud,1
user28,6449246688,8793,194.222.42.170,2026-02-23 20:47:10,success,0
user6,6848307350,25133,212.195.9.137,2026-01-19 20:17:05,fraud,1
user41,8900540659,2464,148.117.241.171,2026-02-16 23:27:39,success,0
user48,6884884840,6471,54.6.233.143,2026-02-10 00:31:26,success,0
user8,7457576562,12995,159.199.136.243,2026-02-28 04:02:23,success,0
user22,7967823744,7620,214.169.123.120,2026-03-01 23:08:19,success,0
user47,6553047024,4905,37.67.199.241,2026-01-26 03:03:36,success,0
user19,9215098323,29022,236.31.6.179,2026-03-18 15:51:20,success,0
user49,6149908448,3572,118.210.130.200,2026-01-16 16:11:42,success,0
user17,6527202965,48350,77.167.78.211,2026-03-13 10:38:25,fraud,1
user26,6670673393,6406,28.235.40.236,2026-02-11 16:17:10,success,0
user47,8048302873,43128,222.180.218.33,2026-02-27 19:33:19,fraud,1
user20,8438226289,42235,89.231.204.104,2026-02-17 07:27:44,fraud,1
user5,9830345163,23826,159.66.244.173,2026-02-24 07:09:24,fraud,1
user13,6824062604,7481,179.246.213.253,2026-03-04 23:04:38,success,0
user31,8243037394,20071,90.141.2.149,2026-02-24 22:12:44,success,0
user35,9952579017,37642,234.224.168.193,2026-01-10 17:32:17,fraud,1
user1,8485386789,30162,245.247.174.244,2026-03-06 11:40:13,success,0
user32,8206949919,39480,102.252.182.62,2026-01-01 09:14:00,fraud,1
user12,6622184715,27706,222.133.211.45,2026-02-08 14:28:41,fraud,1
user44,6355135155,47314,39.163.114.7,2026-03-21 02:31:36,success,0
user14,8948057244,41193,170.59.216.52,2026-02-10 13:27:47,fraud,1
user20,8535780982,36376,121.70.57.184,2026-02-09 18:39:31,fraud,1
user20,9317467959,15709,183.41.76.79,2026-02-10 14:50:21,success,0
user29,8528099410,16845,243.134.122.164,2026-02-01 15:56:50,fraud,1
user16,6437685302,24718,114.221.153.194,2026-02-25 06:39:07,success,0
user23,8295552760,47486,103.254.220.95,2026-01-07 20:04:49,fraud,1
user37,8288820529,12936,123.149.211.112,2026-01-21 09:56:54,success,0
user21,9393020518,445,126.61.109.135,2026-01-30 13:31:51,success,0
user9,9487691947,34700,8.165.200.136,2026-01-29 12:47:08,success,0
user33,6777699400,39436,116.93.15.249,2026-03-10 04:05:09,fraud,1
user4,7290346077,24419,169.51.156.51,2026-03-08 15:40:59,fraud,1
user44,7628288850,6995,85.249.185.240,2026-01-22 18:49:25,success,0
user6,8694363081,35670,198.247.238.123,2026-02-18 13:59:01,success,0
user32,7595343211,29403,13.92.164.184,2026-01-03 00:11:27,fraud,1
user6,8039183082,48427,193.216.135.230,2026-03-19 15:24:31,fraud,1
user14,9332349574,48370,27.33.79.99,2026-02-20 17:39:06,success,0
user49,7158858565,25331,177.190.16.60,2026-03-04 21:19:33,success,0
user34,6722840842,9959,54.231.156.133,2026-02-09 20:39:46,success,0
user22,8873578679,3470,41.186.71.58,2026-02-12 23:13:57,success,0
user28,7663059334,17887,199.39.204.214,2026-02-09 02:31:42,fraud,1
user32,6401539030,11344,208.178.30.121,2026-03-01 13:26:40,success,0
user38,8045450990,32303,206.65.251.66,2026-03-20 21:18:03,fraud,1
user2,9536768828,43984,205.192.190.82,2026-03-03 05:02:51,success,0
user38,6807577004,28986,87.156.190.119,2026-01-28 09:39:34,fraud,1
user20,7320813727,39176,222.132.214.241,2026-03-10 00:38:20,fraud,1
user21,8705475670,22300,112.5.249.214,2026-02-07 16:14:37,success,0
user10,8752598260,30598,249.46.154.50,2026-02-25 19:12:54,fraud,1
user12,8249146340,30808,111.68.45.186,2026-01-31 03:37:49,success,0
user45,6420724392,29845,71.229.201.18,2026-01-30 18:09:06,success,0
user48,6458526806,49403,222.208.173.80,2026-02-09 12:12:28,fraud,1
user42,8911028427,17729,97.18.169.76,2026-01-10 21:31:33,fraud,1
user49,7277410168,6061,60.232.167.233,2026-02-23 15:46:09,success,0
user23,6168191629,13146,20.36.64.147,2026-02-17 06:07:25,success,0
user6,7542218408,44033,39.226.87.85,2026-02-03 19:14:07,success,0
user9,7280636693,27832,100.98.170.76,2026-01-16 18:14:38,fraud,1
user13,9818171049,411,7.235.220.192,2026-03-07 09:15:59,success,0
user33,7989823867,24755,216.58.122.54,2026-01-13 05:51:49,fraud,1
user49,9361825087,34121,43.75.141.181,2026-02-07 14:46:41,fraud,1
user34,8217474251,30444,197.146.110.154,2026-01-14 21:04:47,fraud,1
user37,8972172805,748,133.164.114.210,2026-02-28 11:54:15,success,0
user41,9541489104,49632,41.118.108.252,2026-01-20 03:02:58,fraud,1
user6,9455363950,25349,193.90.161.98,2026-02-25 14:46:37,success,0
user38,9268301665,22804,73.221.223.39,2026-03-19 12:06:38,success,0
user43,6967634606,5738,207.196.236.117,2026-03-06 04:02:40,success,0
user36,9483240326,27071,71.64.18.62,2026-02-27 20:55:19,fraud,1
user2,7288815225,37577,44.222.85.22,2026-03-14 05:13:12,success,0
user6,7048201450,4993,134.217.96.210,2026-01-13 08:01:55,success,0
user8,7922762854,47773,26.254.111.218,2026-01-24 00:35:09,success,0
user16,7369805595,6466,229.114.236.196,2026-03-04 23:53:44,success,0
user13,7562206380,36663,9.27.1.10,2026-03-01 18:04:39,fraud,1
user34,8000750674,5615,107.131.31.125,2026-02-17 18:52:54,success,0
user27,9355969708,32202,158.251.151.91,2026-03-08 15:03:48,success,0
user18,7252727201,8860,128.252.194.54,2026-01-16 02:17:45,success,0
user41,7610175769,42763,137.15.104.249,2026-01-26 07:03:03,fraud,1
user40,9798470060,1534,141.84.225.183,2026-02-06 07:45:07,success,0
user25,7478258201,49994,192.123.120.39,2026-01-16 07:18:58,success,0
user1,8966883116,24317,46.125.50.163,2026-01-08 01:15:29,success,0
user26,8745259159,26820,96.55.58.117,2026-01-15 17:07:58,success,0
user17,9569192346,11143,123.141.108.1,2026-03-14 07:13:14,success,0
user39,9280742474,6220,57.240.34.14,2026-01-08 18:49:12,success,0
user33,9658036391,13287,1.211.64.158,2026-02-06 13:31:27,success,0
user24,9227744104,34972,193.148.208.45,2026-01-30 03:00:35,fraud,1
user26,7478489927,24226,122.1.168.252,2026-02-19 17:01:43,fraud,1
user1,8811313698,26293,36.64.196.222,2026-02-04 02:42:59,fraud,1
user48,9284539592,48059,168.65.76.56,2026-01-19 15:07:03,fraud,1
user29,7260461165,8208,75.91.203.140,2026-01-31 03:50:30,success,0
user28,9908667609,25334,104.194.32.106,2026-02-03 01:14:09,fraud,1
user29,8223178318,29571,162.186.53.76,2026-02-28 20:07:08,fraud,1
user49,8942575271,24513,156.171.133.123,2026-02-26 05:02:06,fraud,1
user46,6656648466,39972,141.67.11.29,2026-01-11 22:34:34,success,0
user27,8578179737,5921,33.11.31.255,2026-01-21 21:33:55,success,0
user45,6474988124,31783,67.39.250.195,2026-01-14 03:11:11,success,0
user34,7829304069,18221,134.72.53.91,2026-02-10 19:20:24,fraud,1
user5,9479846916,46232,84.84.139.156,2026-01-19 10:38:48,fraud,1
user50,7854016312,35333,48.214.254.215,2026-01-28 19:33:38,success,0
user44,9637254906,23317,126.23.145.27,2026-01-03 17:35:41,fraud,1
user22,8738407460,35112,209.210.170.194,2026-02-12 14:41:55,success,0
user36,6246119750,1715,131.110.148.6,2026-03-12 23:50:38,success,0
user26,9316810886,26022,238.9.55.250,2026-01-04 21:24:42,success,0
user35,7754048071,6049,169.240.134.250,2026-01-09 17:53:43,success,0
user8,7101804474,19656,228.1.28.9,2026-01-21 09:06:14,success,0
user42,8398247678,46151,44.239.210.21,2026-03-14 19:48:13,success,0
user2,9710203863,28670,100.62.191.185,2026-01-18 14:10:04,fraud,1
user31,8838476666,16458,210.251.57.188,2026-02-09 00:29:05,success,0
user5,6756527840,1499,19.171.4.158,2026-01-20 20:16:25,success,0
user32,8572938310,26331,203.16.82.233,2026-02-26 04:50:27,fraud,1
user21,8018404085,45430,118.197.86.34,2026-02-03 04:11:12,success,0
user21,7774054760,459,117.120.15.147,2026-02-27 17:32:39,success,0
user33,9195547530,22786,80.80.43.129,2026-01-13 22:20:18,success,0
user50,6382204270,44193,32.191.186.171,2026-03-08 20:46:36,fraud,1
user31,7118904251,25389,161.31.159.16,2026-01-28 06:45:59,success,0
user26,7618864880,21471,189.103.247.192,2026-03-10 04:09:30,fraud,1
user46,7399774904,40503,165.5.240.138,2026-01-07 23:43:55,fraud,1
user27,6312034012,9580,204.104.208.159,2026-01-08 11:14:31,success,0
user14,7994304183,17140,175.166.139.205,2026-01-21 15:50:09,success,0
user4,9427851675,6299,246.61.150.157,2026-03-04 05:53:08,success,0
user10,8292855271,19041,220.208.121.61,2026-01-31 22:12:22,fraud,1
user15,8036868198,48411,174.87.108.13,2026-02-24 10:57:51,success,0
user22,8634145754,31699,133.40.52.159,2026-03-14 03:19:16,success,0
user29,9159340163,9709,211.54.42.150,2026-01-06 03:59:38,success,0
user49,6687614360,25818,62.233.162.226,2026-01-07 13:27:31,success,0
user3,8139488693,43036,40.88.155.98,2026-02-15 23:01:31,fraud,1
user9,9393527967,24217,176.34.77.217,2026-01-07 16:04:54,success,0
user10,6276602026,23977,61.53.36.67,2026-03-06 12:27:10,fraud,1
user8,6162844570,26531,67.124.125.70,2026-03-09 08:27:14,fraud,1
user20,7758335846,40523,25.143.136.119,2026-02-08 00:18:37,success,0
user42,9081428573,30311,56.46.255.140,2026-03-18 00:23:04,fraud,1
user21,9773079894,30166,103.6.85.150,2026-02-18 22:43:07,fraud,1
user18,7312659244,44535,10.204.140.181,2026-03-06 19:34:18,fraud,1
user33,9697497775,19587,46.65.226.212,2026-01-22 08:22:00,success,0
user50,9841212139,41898,239.57.208.159,2026-03-08 17:32:03,success,0
user19,8059975493,24131,203.218.115.212,2026-02-01 22:59:37,fraud,1
user41,8122406443,16868,45.20.153.171,2026-01-19 18:01:57,success,0
user14,8902011560,31379,218.186.234.222,2026-01-20 05:21:52,success,0
user1,8256702199,24996,90.109.172.188,2026-01-07 21:43:37,fraud,1
user25,7495506592,47608,3.32.143.75,2026-02-05 18:47:48,fraud,1
user41,7896505935,21673,119.100.211.105,2026-01-27 16:09:44,success,0
user1,9288959085,5536,235.69.43.79,2026-03-18 01:33:48,success,0
user14,6015639263,17669,143.63.94.28,2026-03-13 03:27:43,fraud,1
user39,8779118432,31106,47.166.187.119,2026-01-12 01:01:48,fraud,1
user30,8367030061,9827,112.100.69.220,2026-02-08 08:05:45,success,0
user12,7329467419,25485,182.185.21.134,2026-03-15 02:39:41,success,0
user37,9092276097,27336,77.122.134.130,2026-01-18 11:55:59,fraud,1
user42,6221371027,16154,247.23.84.59,2026-01-29 18:54:13,success,0
user32,8381427829,11386,76.185.140.220,2026-01-12 00:57:52,success,0
user11,6547602352,46365,117.5.77.104,2026-02-13 22:25:02,fraud,1
user22,6094628813,46594,4.236.106.37,2026-03-17 07:11:30,fraud,1
user47,8163992857,4742,126.249.39.42,2026-02-01 20:48:32,success,0
user19,6182897920,7857,26.179.105.191,2026-03-17 07:20:34,success,0
user38,9876289021,40718,130.25.153.38,2026-01-05 14:50:39,success,0
user21,9864643736,743,78.21.12.56,2026-01-08 14:36:01,success,0
user25,6040912454,8703,237.68.109.37,2026-01-23 12:33:32,success,0
user30,8540465647,3135,176.111.136.185,2026-01-02 13:45:32,success,0
user24,8864467420,49543,91.137.167.7,2026-02-18 15:22:10,fraud,1
user50,7434942531,34256,81.208.39.60,2026-02-26 01:45:44,success,0
user49,9819333393,2034,145.87.122.223,2026-01-15 17:25:48,success,0
user17,7491705627,25942,251.125.242.120,2026-03-18 16:18:08,success,0
user17,7277615585,2937,65.8.67.232,2026-02-10 15:13:50,success,0
user3,7391499508,23372,141.254.147.76,2026-02-03 17:14:50,fraud,1
user1,7920710976,28028,58.137.27.182,2026-03-11 22:54:11,fraud,1
user21,9014818329,23363,218.6.237.245,2026-01-31 06:34:18,fraud,1
user3,6995968919,5570,205.232.123.252,2026-02-18 10:53:23,success,0
user26,9057140248,2025,228.69.32.204,2026-02-12 12:04:45,success,0
user33,9512926481,10884,71.56.1.93,2026-03-21 01:53:41,success,0
user47,7682060618,13950,120.51.71.231,2026-01-04 23:19:39,success,0
user26,6856953545,4089,164.86.143.95,2026-03-20 20:11:31,success,0
user31,7959515765,20785,224.22.42.59,2026-03-04 08:22:31,fraud,1
user6,7421423941,3426,145.96.188.58,2026-01-13 00:55:00,success,0
user45,9564557882,13285,8.57.38.143,2026-02-06 19:03:17,success,0
user21,9917266558,14218,128.224.104.140,2026-03-11 18:21:16,success,0
user33,9617120761,34224,170.152.11.175,2026-01-03 07:33:05,success,0
user32,7008968565,41883,163.167.139.184,2026-02-26 03:07:44,success,0
user12,7149257673,24634,43.57.140.110,2026-02-22 02:37:31,success,0
user25,7218687576,26276,62.173.61.54,2026-03-15 07:03:38,fraud,1
user22,6394112874,3688,71.72.44.214,2026-01-21 14:56:27,success,0
user13,6301534950,19156,84.71.31.40,2026-03-11 06:30:39,fraud,1
user25,9388053784,12341,88.234.182.163,2026-03-01 10:36:48,success,0
user12,9932764390,22603,141.88.6.222,2026-01-29 20:43:20,success,0
user35,9741124659,17246,154.184.81.157,2026-02-27 17:10:39,fraud,1
user39,7927977979,10300,78.244.93.182,2026-01-22 22:32:40,success,0
user35,9730928100,6392,51.170.62.146,2026-01-05 05:27:13,success,0
user18,7218531529,21776,66.214.208.39,2026-01-16 15:12:29,fraud,1
user32,8131482633,2059,77.214.203.186,2026-02-20 04:08:58,success,0
user7,9653987781,14613,160.91.215.171,2026-01-31 01:57:21,success,0
user8,6819146980,6627,243.179.231.222,2026-03-18 18:49:22,success,0
user21,8891376334,43163,95.188.18.104,2026-02-07 02:17:21,fraud,1
user45,9049260681,765,183.86.151.103,2026-01-15 07:13:52,success,0
user20,9464345920,3236,154.28.249.133,2026-02-12 17:05:30,success,0
user34,9165134086,34948,144.108.241.114,2026-01-14 03:47:51,fraud,1
user50,6843267617,49258,172.234.64.70,2026-03-02 19:05:47,success,0
user35,9313200915,1889,100.205.209.78,2026-03-04 00:57:36,success,0
user16,9412209133,30403,222.252.140.250,2026-03-13 01:09:33,success,0
user34,6572336391,39802,130.32.185.107,2026-02-14 22:10:34,success,0
user44,8852628779,6660,196.193.87.192,2026-03-13 11:35:31,success,0
user30,8565367321,35227,93.179.153.134,2026-01-29 01:15:17,success,0
user14,8244983094,43253,192.249.174.182,2026-02-11 11:35:54,fraud,1
user43,6047223362,45661,16.43.246.106,2026-01-20 14:29:39,success,0
user35,6972141525,12116,141.190.213.222,2026-03-14 14:32:09,success,0
user46,7564972084,40947,121.69.187.6,2026-01-28 20:43:17,fraud,1
user24,9141879946,43688,24.212.4.233,2026-01-18 14:30:36,success,0
user8,8287836852,1035,10.242.164.200,2026-02-03 16:34:08,success,0
user29,8713036550,21650,169.171.158.83,2026-03-16 07:11:04,fraud,1
user9,6091154315,17294,105.202.76.95,2026-02-25 15:19:06,fraud,1
user16,6992219457,7629,33.64.173.51,2026-01-14 04:31:35,success,0
user46,8790373301,26568,52.9.29.166,2026-01-03 00:54:28,fraud,1
user47,6880790556,27415,48.79.164.166,2026-03-04 01:36:03,success,0
user37,7512230268,27235,188.210.4.209,2026-02-23 03:19:44,fraud,1
user9,7501245132,5544,120.168.115.37,2026-01-22 01:43:27,success,0
user6,8462084434,37404,177.18.56.199,2026-03-08 18:16:51,fraud,1
user36,9017266746,2587,212.175.237.25,2026-01-16 23:51:51,success,0
user19,8493653068,31953,164.111.138.46,2026-03-06 20:09:58,fraud,1
user50,8306885814,40866,72.223.127.74,2026-03-18 18:31:30,fraud,1
user3,8020385799,38301,99.26.115.139,2026-02-16 03:18:21,fraud,1
user38,6889021320,24662,133.181.104.89,2026-01-01 18:14:21,success,0
user41,7732012192,27816,233.112.117.171,2026-01-12 21:46:40,success,0
user48,8344713844,12065,56.114.89.111,2026-01-15 03:55:08,success,0
user21,9682485072,14063,212.140.176.102,2026-02-11 23:29:57,success,0
user41,8038831495,46463,201.13.82.207,2026-02-28 19:55:32,success,0
user45,8588457253,34433,136.141.22.139,2026-02-05 17:05:53,success,0
user26,6880315508,33211,226.250.20.197,2026-01-18 07:57:33,success,0
user16,8781430021,47437,190.200.224.244,2026-02-02 13:07:22,success,0
user24,7441555194,26887,178.197.89.196,2026-02-21 07:18:49,success,0
user23,9979894977,44820,76.48.189.19,2026-02-22 04:14:45,success,0
user17,6599660780,24231,167.205.140.99,2026-03-11 16:35:05,success,0
user1,8858247337,25983,37.36.168.171,2026-02-01 07:19:28,success,0
user42,7977344123,18544,174.152.21.206,2026-01-10 01:56:07,success,0
user28,8412977445,30907,212.56.239.136,2026-01-30 04:14:46,success,0
user25,9960596215,30180,224.47.65.195,2026-01-26 16:17:45,success,0
user49,8360387991,25753,12.130.56.90,2026-03-17 13:13:31,success,0
user20,8472889033,23246,195.149.72.150,2026-01-19 20:21:58,fraud,1
user39,6934249587,35530,242.215.225.108,2026-01-28 17:32:46,success,0
user43,7177371716,40097,139.230.16.103,2026-01-15 10:02:29,fraud,1
user45,9814960307,46110,2.246.238.44,2026-01-03 16:29:35,fraud,1
user14,7922826238,10513,155.56.125.198,2026-02-06 05:22:25,success,0
user1,9568461466,16179,168.211.231.230,2026-01-27 21:37:28,success,0
user25,6077514550,21631,138.131.253.218,2026-01-13 20:35:53,fraud,1
user2,8618157605,8049,215.38.87.99,2026-01-03 11:08:56,success,0
user38,6675880553,35662,143.114.251.171,2026-01-16 06:18:14,success,0
user39,6613400496,33665,196.131.81.138,2026-03-05 21:57:40,fraud,1
user7,7823444597,11662,85.81.157.54,2026-02-21 12:48:18,success,0
user29,6170885366,27852,107.125.237.233,2026-01-13 06:42:22,success,0
user47,7629190941,6930,212.16.169.18,2026-03-19 02:12:16,success,0
user32,6423316451,14477,99.108.21.71,2026-03-06 22:32:19,success,0
user26,8630131182,15490,150.102.21.184,2026-02-15 05:15:02,fraud,1
user30,8801137323,9586,107.11.175.44,2026-02-22 11:44:05,success,0
user24,9644527831,46561,44.12.171.206,2026-02-17 07:24:27,fraud,1
user2,9562119059,19417,80.54.45.84,2026-02-07 11:22:10,fraud,1
user34,6550818174,17841,211.247.225.217,2026-01-03 19:26:09,fraud,1
user50,6582854854,603,235.43.101.138,2026-02-10 02:51:00,success,0
user35,8967768885,11974,97.247.223.241,2026-03-19 07:47:30,success,0
user27,9184146585,34784,106.51.255.64,2026-02-26 20:14:25,success,0
user3,6924809171,21049,3.204.53.96,2026-01-07 14:02:23,success,0
user2,6801677824,46382,220.47.159.84,2026-02-12 03:10:45,success,0
user13,9301361258,3405,120.24.228.47,2026-03-01 18:24:02,success,0
user5,8413250146,42957,202.220.127.23,2026-01-16 16:52:11,success,0
user38,9084926915,25255,148.116.70.147,2026-02-14 22:03:25,fraud,1
user28,6904258329,45676,255.90.247.216,2026-01-14 20:56:56,success,0
user27,6778567700,18514,88.158.243.122,2026-01-27 07:44:21,fraud,1
user49,8419105316,26145,244.148.40.174,2026-01-07 00:33:05,fraud,1
user4,8380565947,7317,148.66.230.215,2026-01-15 04:52:04,success,0
user19,6318768819,40761,171.51.95.59,2026-03-05 19:54:29,success,0
user24,9959970434,3784,123.100.56.108,2026-01-14 12:05:50,success,0
user36,8709664885,48130,171.40.166.178,2026-02-20 20:16:11,success,0
user41,6061488923,31243,60.121.168.127,2026-03-19 03:55:07,success,0
